1,2,ATMEGA16U2-AU-ND,ATMEGA16U2-AU,IC MCU 8BIT 16KB FLASH 32TQFP,dah201,2,0,3.73,7.46
2,5,2057-PH2-06-UA-ND,PH2-06-UA,CONN HEADER VERT 6POS 2.54MM,dah201,5,0,0.13,0.65
3,25,YC164J-10KCT-ND,YC164-JR-0710KL,RES ARRAY 4 RES 10K OHM 1206,dah201,25,0,0.0604,1.51
4,5,535-15008-1-ND,ABLS-16.000MHZ-20-B-4-Y-T,CRYSTAL 16.0000MHZ 20PF SMD,dah201,5,0,0.21,1.05
5,10,541-CRCW06031M00JNEACCT-ND,CRCW06031M00JNEAC,RES 1M OHM 5% 1/10W 0603,dah201,10,0,0.029,0.29
6,25,399-C0603C220J5GAC7411CT-ND,C0603C220J5GAC7411,CAP CER 22PF 50V C0G/NP0 0603,dah201,25,0,0.096,2.4
7,75,399-C0603C104K5RAC3190CT-ND,C0603C104K5RAC3190,CAP CER 0.1UF 50V X7R 0603,dah201,75,0,0.0556,4.17
8,2,AE11183-ND,AU-Y1007,CONN RCPT USB1.1 TYPEB 4POS R/A,dah201,2,0,0.74,1.48
9,10,CAY16-220J4LFCT-ND,CAY16-220J4LF,RES ARRAY 4 RES 22 OHM 1206,dah201,10,0,0.072,0.72
10,10,CG0603MLC-05ECT-ND,CG0603MLC-05E,VARISTOR 0603,dah201,10,0,0.336,3.36
11,10,490-1052-1-ND,BLM21PG300SN1D,FERRITE BEAD 30 OHM 0805 1LN,dah201,10,0,0.095,0.95
12,10,JR0603X26ECT-ND,JR0603X26E,0603 26 AMP JUMPER,dah201,10,0,0.404,4.04
13,10,516-2487-1-ND,HSMA-C191,LED AMBER DIFFUSED CHIP SMD,dah201,10,0,0.386,3.86
14,3,1568-1462-ND,PRT-14017,RASPBERRY PI GPIO TALL HEADER,dah201,3,0,2.75,8.25
15,5,296-35391-1-ND,LM1085ISX-5.0/NOPB,IC REG LIN 5V 3A DDPAK/TO263-3,dah201,5,0,2.09,10.45
16,5,EJ508A-ND,EJ508A,CONN PWR JACK 2.1X5.5MM SOLDER,dah201,5,0,1.38,6.9
17,5,P15454CT-ND,EEH-ZA1V470P,CAP ALUM POLY HYB 47UF 35V SMD,dah201,5,0,1.58,7.9
18,10,SSB44-E3/52TGICT-ND,SSB44-E3/52T,DIODE SCHOTTKY 40V 4A DO214AA,dah201,10,0,0.42,4.2
19,5,1016-1849-1-ND,SPX1117M3-L-5-0/TR,IC REG LINEAR 5V 800MA SOT223,dah201,5,0,0.53,2.65
20,7,TSM650P02CXRFGCT-ND,TSM650P02CX RFG,MOSFET P-CHANNEL 20V 4.1A SOT23,dah201,7,0,0.7,4.9
21,15,RNCP0603FTD1K00CT-ND,RNCP0603FTD1K00,RES 1K OHM 1% 1/8W 0603,dah201,15,0,0.061,0.92
22,3,A32542-ND,3-794632-8,CONN HEADER VERT 8POS 3MM,dah201,3,0,2.33,6.99
